/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22392	Jakub Berman	was born into	a middle-class Jewish family	0	2	2	5	5	9	0.9999999999769531	Jakub Berman was born into a middle-class Jewish family .	NNP NNP VBD VBN IN DT NN JJ NN .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP O	jakub berman	bear into	a middle-class jewish family
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22400	he	fled to	the Soviet occupied eastern part of Poland	16	17	17	19	19	26	0.08910011695460325	In September 1939 , after the Invasion of Poland by Nazi Germany and the USSR , he fled to the Soviet occupied eastern part of Poland – first to Białystok and then in the spring of 1941 to Minsk .	IN NNP CD , IN DT NN IN NNP IN NNP NNP CC DT NNP , PRP VBD TO DT JJ JJ JJ NN IN NNP VBD JJ TO NNP CC RB IN DT NN IN CD TO NNP .	B-PP B-NP I-NP O B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP O B-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-ADJP B-PP B-NP O B-ADVP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O	he	flee to	the soviet occupied eastern part of poland
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22401	he	worked as	an editor	2	3	3	5	5	7	0.21437687988709164	There , he worked as an editor at Sztandar Wolności , the Polish-language bulletin of the Belarusian Communist Party .	RB , PRP VBD IN DT NN IN NNP NNP , DT JJ NN IN DT NNP NNP NNP .	B-ADVP O B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	he	work as	an editor
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22402	Berman	escaped to	Moscow	11	12	12	14	14	15	0.9452787129637445	After the German invasion of the Soviet Union in 1941 , Berman escaped to Moscow and later became an instructor at the Comintern school in the city of Ufa , training displaced Polish communists who formed the new Soviet sponsored Polish Workers ' Party .	IN DT JJ NN IN DT NNP NNP IN CD , NNP VBD TO NNP CC RB VBD DT NN IN DT NNP NN IN DT NN IN NNP , NN VBD JJ NNS WP VBD DT JJ JJ VBN NNP NNPS POS NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP B-PP B-NP O B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	berman	escape to	moscow
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22402	Berman	later became an instructor at	the Comintern school	11	12	16	21	21	24	0.9766801213952386	After the German invasion of the Soviet Union in 1941 , Berman escaped to Moscow and later became an instructor at the Comintern school in the city of Ufa , training displaced Polish communists who formed the new Soviet sponsored Polish Workers ' Party .	IN DT JJ NN IN DT NNP NNP IN CD , NNP VBD TO NNP CC RB VBD DT NN IN DT NNP NN IN DT NN IN NNP , NN VBD JJ NNS WP VBD DT JJ JJ VBN NNP NNPS POS NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP B-PP B-NP O B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	berman	become instructor at	the comintern school
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22402	training	displaced	Polish communists	30	31	31	32	32	34	0.47403064126576033	After the German invasion of the Soviet Union in 1941 , Berman escaped to Moscow and later became an instructor at the Comintern school in the city of Ufa , training displaced Polish communists who formed the new Soviet sponsored Polish Workers ' Party .	IN DT JJ NN IN DT NNP NNP IN CD , NNP VBD TO NNP CC RB VBD DT NN IN DT NNP NN IN DT NN IN NNP , NN VBD JJ NNS WP VBD DT JJ JJ VBN NNP NNPS POS NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP B-PP B-NP O B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	training	displace	polish communists
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22402	Polish communists	formed	the new Soviet sponsored Polish Workers ' Party	32	34	35	36	36	44	0.6355730305780865	After the German invasion of the Soviet Union in 1941 , Berman escaped to Moscow and later became an instructor at the Comintern school in the city of Ufa , training displaced Polish communists who formed the new Soviet sponsored Polish Workers ' Party .	IN DT JJ NN IN DT NNP NNP IN CD , NNP VBD TO NNP CC RB VBD DT NN IN DT NNP NN IN DT NN IN NNP , NN VBD JJ NNS WP VBD DT JJ JJ VBN NNP NNPS POS NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP B-PP B-NP O B-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	polish communists	form	the new soviet sponsored polish workers ' party
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22403	he	met with	Joseph Stalin	3	4	4	6	6	8	0.26778195042695796	In December 1943 he met with Joseph Stalin at the Kremlin , gained his trust and became a prominent figure among Polish communists in the USSR.	IN NNP CD PRP VBD IN NNP NNP IN DT NNP , VBD PRP$ NN CC VBD DT JJ NN IN JJ NNS IN DT NNP	B-PP B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP I-NP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP	he	meet with	joseph stalin
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22403	Joseph Stalin	gained	his trust	6	8	12	13	13	15	0.8813632998048834	In December 1943 he met with Joseph Stalin at the Kremlin , gained his trust and became a prominent figure among Polish communists in the USSR.	IN NNP CD PRP VBD IN NNP NNP IN DT NNP , VBD PRP$ NN CC VBD DT JJ NN IN JJ NNS IN DT NNP	B-PP B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP I-NP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP	joseph stalin	gain	his trust
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22403	the Kremlin	became a prominent figure among	Polish communists	9	11	16	21	21	23	0.9449857669308395	In December 1943 he met with Joseph Stalin at the Kremlin , gained his trust and became a prominent figure among Polish communists in the USSR.	IN NNP CD PRP VBD IN NNP NNP IN DT NNP , VBD PRP$ NN CC VBD DT JJ NN IN JJ NNS IN DT NNP	B-PP B-NP I-NP B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O B-VP B-NP I-NP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP	the kremlin	become figure among	polish communists
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22404	1944 Berman	joined	the Politbiuro of the Polish Workers ' Party	1	3	3	4	4	12	0.9166010809863271	In 1944 Berman joined the Politbiuro of the Polish Workers ' Party .	IN CD NNP VBD DT NNP IN DT NNP NNPS POS NNP .	B-PP B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	# berman	join	the politbiuro of the polish workers ' party
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22405	the Jewish economist Hilary Minc – Berman	formed a triumvirate of	Stalinist leaders	14	21	21	25	25	27	0.715094479688427	Upon his return to Poland in 1944 – together with hardliner Bolesław Bierut and the Jewish economist Hilary Minc – Berman formed a triumvirate of Stalinist leaders in postwar Poland .	IN PRP$ NN TO NNP IN CD NNS RB IN JJR NNP NNP CC DT JJ NN NNP NNP NNP NNP VBD DT JJ IN JJ NNS IN JJ NNP .	B-PP B-NP I-NP B-PP B-NP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O	the jewish economist hilary minc ⊓ berman	form triumvirate of	stalinist leaders
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22406	1944 and 1956 Berman	was a member of	Politbiuro of the totalitarian	1	5	5	9	9	13	0.8573814265285951	Between 1944 and 1956 Berman was a member of Politbiuro of the totalitarian Polish United Workers ' Party .	IN CD CC CD NNP VBD DT NN IN NNP IN DT NN JJ NNP NNPS POS NNP .	B-PP B-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP I-NP I-NP I-NP I-NP O	# and # berman	be member of	politbiuro of the totalitarian
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22407	He	was responsible for	propaganda	0	1	1	4	4	5	0.8173564950722907	He was responsible for propaganda , and ideology ; put in charge of State Security Services , the largest and the most notorious secret police force in the history of the People 's Republic of Poland , employing 33,200 permanent security officers , one for every 800 Polish citizens .	PRP VBD JJ IN NN , CC NN : VBN IN NN IN NNP NNP NNP , DT JJS CC DT RBS JJ NN NN NN IN DT NN IN DT NNS POS NNP IN NNP , VBG CD JJ NN NNS , CD IN DT CD NNP NNS .	B-NP B-VP B-ADJP B-PP B-NP O O B-NP O B-VP B-PP B-NP I-NP I-NP I-NP I-NP O B-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP O B-NP B-PP B-NP I-NP I-NP I-NP O	he	be responsible for	propaganda
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22408	first secretary of the PUWP – Berman	resigned from	the PUWP Politbiuro	7	14	14	16	16	19	0.9056552796071121	After the death of Bolesław Bierut – first secretary of the PUWP – Berman resigned from the PUWP Politbiuro in June 1956 , incriminated by Dir .	IN DT NN IN NNP NNP VBD JJ NN IN DT NNP NNP NNP VBD IN DT NNP NNP IN NNP CD , VBN IN NNP .	B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O B-VP B-PP B-NP O	first secretary of the puwp ⊓ berman	resign from	the puwp politbiuro
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22409	Józef Światło	defected to	the West	0	2	3	5	5	7	0.867140789208488	Józef Światło who defected to the West .	JJ NN WP VBD TO DT NNP .	B-NP I-NP B-NP B-VP B-PP B-NP I-NP O	józef Światōo	defect to	the west
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22410	He	was relieved from	Central Committee of PUWP	0	1	1	4	4	8	0.8489034501550581	He was relieved from Central Committee of PUWP in the fall of 1956 , and in 1957 dismissed from PUWP altogether , as responsible for " Stalinist-era errors and distortions " .	PRP VBD VBN IN NNP NNP IN NNP IN DT NN IN CD , CC IN CD VBD IN NNP RB , IN JJ IN `` NNP NNS CC NNS '' .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-PP B-NP B-VP B-PP B-NP B-ADVP O B-PP B-NP B-PP O B-NP I-NP I-NP I-NP O O	he	relieve from	central committee of puwp
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22410	1957	dismissed from	PUWP	16	17	17	19	19	20	0.9092267977893618	He was relieved from Central Committee of PUWP in the fall of 1956 , and in 1957 dismissed from PUWP altogether , as responsible for " Stalinist-era errors and distortions " .	PRP VBD VBN IN NNP NNP IN NNP IN DT NN IN CD , CC IN CD VBD IN NNP RB , IN JJ IN `` NNP NNS CC NNS '' .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-PP B-NP B-VP B-PP B-NP B-ADVP O B-PP B-NP B-PP O B-NP I-NP I-NP I-NP O O	#	dismiss from	puwp
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jakub Berman.txt	22411	Berman	worked in	the state-run " Ksiażka i Wiedza	5	6	6	8	8	14	0.8987678606112949	Until retirement in 1969 , Berman worked in the state-run " Ksiażka i Wiedza " publishing house .	IN NN IN CD , NNP VBD IN DT JJ `` NNP FW NNP '' VBG NN .	B-PP B-NP B-PP B-NP O B-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O B-VP B-NP O	berman	work in	the state-run ksiażka i wiedza
