/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17480	Jaime Elizabeth Pressly	is	an American actress and model	0	3	3	4	4	9	0.9999999998901186	Jaime Elizabeth Pressly is an American actress and model .	NNP NNP NNP VBZ DT JJ NN CC NN .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP O	jaime elizabeth pressly	be	an american actress and model
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17504	She	has also been nominated for	several other awards	0	1	1	6	6	9	0.9999999997566575	She has also been nominated for several other awards .	PRP VBZ RB VBN VBN IN JJ JJ NNS .	B-NP B-VP I-VP I-VP I-VP B-PP B-NP I-NP I-NP O	she	nominate for	several other awards
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17506	She	has also appeared in	a number of music videos	0	1	1	5	5	10	0.5696082659304089	She has also appeared in a number of music videos , including " The Space Between " by Dave Matthews Band , " Girls of Summer " by Aerosmith and the Marilyn Manson cover of " Tainted Love" .	PRP VBZ RB VBN IN DT NN IN NN NNS , VBG `` DT NNP IN '' IN NNP NNP CC , `` NNS IN NN '' IN NNP CC DT NNP NNP NN IN `` NNP NNP .	B-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP O B-NP I-NP I-NP O B-PP B-NP I-NP O O O B-NP I-NP I-NP O B-PP B-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	she	appear in	a number of music videos
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17507	she	hosted	the first annual VH1 Rock Honors	6	7	7	8	8	14	0.6372085064836658	On May 31 , 2006 , she hosted the first annual VH1 Rock Honors .	IN NNP CD , CD , PRP VBD DT JJ JJ NNP NNP NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O	she	host	the first annual vh1 rock honors
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17509	She	hosted	the October 7 , 2006 episode of Saturday Night Live	0	1	1	2	2	12	0.9999999996926376	She hosted the October 7 , 2006 episode of Saturday Night Live .	PRP VBD DT NNP CD , CD NN IN NNP NNP NNP .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	she	host	the october # , # episode of saturday night live
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17510	guest	starred on	an episode of MADtv	5	6	6	8	8	12	0.9968367601495826	Prior to this , she guest starred on an episode of MADtv from season eleven , where she played Hillary Clinton in a parody of My Name Is Earl , " My Name Is Dubya" , in which George W. Bush makes a list of all the bad things he 's done in the past and rectifies them one by one .	RB TO DT , PRP NN VBD IN DT NN IN NNP IN NN CD , WRB PRP VBD NNP NNP IN DT NN IN PRP$ NN VBZ NNP , `` PRP$ NN VBZ VBN , IN WDT NNP NNP NNP VBZ DT NN IN PDT DT JJ NNS PRP VBZ VBN IN DT NN CC VBZ PRP CD IN CD .	B-ADVP B-PP B-NP O B-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O O B-NP I-NP B-VP I-VP O B-PP B-NP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-VP B-NP B-NP B-PP B-NP O	guest	star on	an episode of madtv
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17510	she	played	Hillary Clinton	17	18	18	19	19	21	0.4257538620352172	Prior to this , she guest starred on an episode of MADtv from season eleven , where she played Hillary Clinton in a parody of My Name Is Earl , " My Name Is Dubya" , in which George W. Bush makes a list of all the bad things he 's done in the past and rectifies them one by one .	RB TO DT , PRP NN VBD IN DT NN IN NNP IN NN CD , WRB PRP VBD NNP NNP IN DT NN IN PRP$ NN VBZ NNP , `` PRP$ NN VBZ VBN , IN WDT NNP NNP NNP VBZ DT NN IN PDT DT JJ NNS PRP VBZ VBN IN DT NN CC VBZ PRP CD IN CD .	B-ADVP B-PP B-NP O B-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O O B-NP I-NP B-VP I-VP O B-PP B-NP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-VP B-NP B-NP B-PP B-NP O	she	play	hillary clinton
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17510	a parody of My Name	Is	Earl	22	27	27	28	28	29	0.8879933734436781	Prior to this , she guest starred on an episode of MADtv from season eleven , where she played Hillary Clinton in a parody of My Name Is Earl , " My Name Is Dubya" , in which George W. Bush makes a list of all the bad things he 's done in the past and rectifies them one by one .	RB TO DT , PRP NN VBD IN DT NN IN NNP IN NN CD , WRB PRP VBD NNP NNP IN DT NN IN PRP$ NN VBZ NNP , `` PRP$ NN VBZ VBN , IN WDT NNP NNP NNP VBZ DT NN IN PDT DT JJ NNS PRP VBZ VBN IN DT NN CC VBZ PRP CD IN CD .	B-ADVP B-PP B-NP O B-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O O B-NP I-NP B-VP I-VP O B-PP B-NP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-VP B-NP B-NP B-PP B-NP O	a parody of my name	be	earl
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17510	George W. Bush	makes a list of	all the bad things	38	41	41	45	45	49	0.2594462028611694	Prior to this , she guest starred on an episode of MADtv from season eleven , where she played Hillary Clinton in a parody of My Name Is Earl , " My Name Is Dubya" , in which George W. Bush makes a list of all the bad things he 's done in the past and rectifies them one by one .	RB TO DT , PRP NN VBD IN DT NN IN NNP IN NN CD , WRB PRP VBD NNP NNP IN DT NN IN PRP$ NN VBZ NNP , `` PRP$ NN VBZ VBN , IN WDT NNP NNP NNP VBZ DT NN IN PDT DT JJ NNS PRP VBZ VBN IN DT NN CC VBZ PRP CD IN CD .	B-ADVP B-PP B-NP O B-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O O B-NP I-NP B-VP I-VP O B-PP B-NP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-VP B-NP B-NP B-PP B-NP O	george w. bush	make list of	all the bad things
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17510	he	's done in	the past	49	50	50	53	53	55	0.18083842948595688	Prior to this , she guest starred on an episode of MADtv from season eleven , where she played Hillary Clinton in a parody of My Name Is Earl , " My Name Is Dubya" , in which George W. Bush makes a list of all the bad things he 's done in the past and rectifies them one by one .	RB TO DT , PRP NN VBD IN DT NN IN NNP IN NN CD , WRB PRP VBD NNP NNP IN DT NN IN PRP$ NN VBZ NNP , `` PRP$ NN VBZ VBN , IN WDT NNP NNP NNP VBZ DT NN IN PDT DT JJ NNS PRP VBZ VBN IN DT NN CC VBZ PRP CD IN CD .	B-ADVP B-PP B-NP O B-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O O B-NP I-NP B-VP I-VP O B-PP B-NP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-VP B-NP B-NP B-PP B-NP O	he	do in	the past
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17510	he	rectifies	them	49	50	56	57	57	58	0.007024476868714967	Prior to this , she guest starred on an episode of MADtv from season eleven , where she played Hillary Clinton in a parody of My Name Is Earl , " My Name Is Dubya" , in which George W. Bush makes a list of all the bad things he 's done in the past and rectifies them one by one .	RB TO DT , PRP NN VBD IN DT NN IN NNP IN NN CD , WRB PRP VBD NNP NNP IN DT NN IN PRP$ NN VBZ NNP , `` PRP$ NN VBZ VBN , IN WDT NNP NNP NNP VBZ DT NN IN PDT DT JJ NNS PRP VBZ VBN IN DT NN CC VBZ PRP CD IN CD .	B-ADVP B-PP B-NP O B-NP B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-ADVP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP O O B-NP I-NP B-VP I-VP O B-PP B-NP B-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-VP B-NP B-NP B-PP B-NP O	he	rectify	them
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17511	She	is featured in	the 2008 video game Saints Row 2	0	1	1	4	4	11	0.7205220870969988	She is featured in the 2008 video game Saints Row 2 in which she plays lead role Jessica , a lieutenant for the fictitious Brotherhood gang .	PRP VBZ VBN IN DT CD NN NN NNP NNP CD IN WDT PRP VBZ JJ NN NNP , DT NN IN DT JJ NNP NN .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP B-NP B-VP B-NP I-NP I-NP O B-NP I-NP B-PP B-NP I-NP I-NP I-NP O	she	feature in	the # video game saints row #
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17511	she	plays	lead role Jessica	13	14	14	15	15	18	0.23077697035507466	She is featured in the 2008 video game Saints Row 2 in which she plays lead role Jessica , a lieutenant for the fictitious Brotherhood gang .	PRP VBZ VBN IN DT CD NN NN NNP NNP CD IN WDT PRP VBZ JJ NN NNP , DT NN IN DT JJ NNP NN .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP B-NP B-VP B-NP I-NP I-NP O B-NP I-NP B-PP B-NP I-NP I-NP I-NP O	she	play	lead role jessica
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17512	Jaime	would guest-star on	an upcoming episode of the CBS comedy	10	11	11	14	14	21	0.9947823399849471	On December 3 , 2009 , it was announced that Jaime would guest-star on an upcoming episode of the CBS comedy , Rules of Engagement .	IN NNP CD , CD , PRP VBD VBN IN NNP MD VB IN DT JJ NN IN DT NNP NN , NNP IN NNP .	B-PP B-NP I-NP I-NP I-NP O B-NP B-VP I-VP B-SBAR B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP O	jaime	guest-star on	an upcoming episode of the cbs comedy
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17513	She	would play	a possible surrogate mother	0	1	1	3	3	7	0.16213173014299667	She would play a possible surrogate mother for Jeff and Audrey .	PRP MD VB DT JJ JJ NN IN NNP CC NNP .	B-NP B-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	she	play	a possible surrogate mother
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17514	She	reprised her role in	the 5th season premiere	0	1	1	5	5	9	0.9999999994732633	She reprised her role in the 5th season premiere .	PRP VBD PRP$ NN IN DT JJ NN NN .	B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O	she	reprise role in	the 5th season premiere
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17515	She	is in	the new music video	0	1	1	3	3	7	0.1883185031234858	She is in the new music video for " Pray For You " by Jaron And The Long Road To Love .	PRP VBZ IN DT JJ NN NN IN `` NN IN PRP '' IN NNP CC DT NNP NNP NNP NNP .	B-NP B-VP B-PP B-NP I-NP I-NP I-NP B-PP O B-NP B-PP B-NP O B-PP B-NP O B-NP I-NP I-NP I-NP I-NP O	she	be in	the new music video
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime Pressly.txt	17516	she	became the spokesperson for	the " AXE Detailer	2	3	3	7	7	11	0.665185309794098	In 2010 she became the spokesperson for the " AXE Detailer Will Clean Your Dirty Balls " ad campaign for AXE Shower Gel .	IN CD PRP VBD DT NN IN DT `` NNP NNP MD VB PRP$ NNP NNP '' NN NN IN NNP NNP NNP .	B-PP B-NP B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	she	become spokesperson for	the axe detailer
