/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7495	Edmonton Oilers	was	a Canadian professional ice hockey goaltender	0	2	2	3	3	9	0.9999999999144422	Edmonton Oilers was a Canadian professional ice hockey goaltender .	NNP NNS VBD DT JJ JJ NN NN NN .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O	edmonton oilers	be	a canadian professional ice hockey goaltender
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7506	The Montreal Canadiens	retired	Plante 's jersey	0	3	3	4	4	7	0.9919527796720726	The Montreal Canadiens retired Plante 's jersey , # 1 , the following year .	DT NNP NNP VBD NNP POS NN , # CD , DT JJ NN .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP O B-NP I-NP O B-NP I-NP I-NP O	the montreal canadiens	retire	plante 's jersey
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7507	Plante	was born on	a farm	0	1	1	4	4	6	0.9995761085665108	Plante was born on a farm near Mont Carmel , in Mauricie , Quebec , the first of 11 children born to Palma and Xavier Plante .	NNP VBD VBN IN DT NN IN NNP NNP , IN NNP , NNP , DT JJ IN CD NNS VBN TO NNP CC NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP O B-PP B-NP O B-NP O B-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP O B-NP I-NP O	plante	bear on	a farm
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7508	The family	moved to	Shawinigan Falls	0	2	2	4	4	6	0.970235146697968	The family moved to Shawinigan Falls , where his father worked in one of the local factories .	DT NN VBD TO NNP NNP , WRB PRP$ NN VBD IN CD IN DT JJ NNS .	B-NP I-NP B-VP B-PP B-NP I-NP O B-ADVP B-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP O	the family	move to	shawinigan falls
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7508	his father	worked in	one of the local factories	8	10	10	12	12	17	0.5085441559153052	The family moved to Shawinigan Falls , where his father worked in one of the local factories .	DT NN VBD TO NNP NNP , WRB PRP$ NN VBD IN CD IN DT JJ NNS .	B-NP I-NP B-VP B-PP B-NP I-NP O B-ADVP B-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP O	his father	work in	# of the local factories
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7509	Plante	began to play	hockey , skateless and	3	4	4	7	7	11	0.34669428493019505	In 1932 , Plante began to play hockey , skateless and with a tennis ball , using a goaltender 's hockey stick his father had carved from a tree root .	IN CD , NNP VBD TO VB NN , JJ CC IN DT NN NN , VBG DT NN POS NN NN PRP$ NN VBD VBN IN DT NN NN .	B-PP B-NP O B-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP I-NP B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP O	plante	begin to play	hockey , skateless and
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7509	his father	had carved from	a tree root	22	24	24	27	27	30	0.7275435967848116	In 1932 , Plante began to play hockey , skateless and with a tennis ball , using a goaltender 's hockey stick his father had carved from a tree root .	IN CD , NNP VBD TO VB NN , JJ CC IN DT NN NN , VBG DT NN POS NN NN PRP$ NN VBD VBN IN DT NN NN .	B-PP B-NP O B-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP I-NP B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP O	his father	carve from	a tree root
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7510	he	was	five years	1	2	2	3	3	5	0.223774423468918	When he was five years old , Plante fell off a ladder and broke his hand .	WRB PRP VBD CD NNS JJ , NNP VBD RP DT NN CC VBD PRP$ NN .	B-ADVP B-NP B-VP B-NP I-NP B-ADJP O B-NP B-VP B-PRT B-NP I-NP O B-VP B-NP I-NP O	he	be	# years
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7510	Plante	fell off	a ladder	7	8	8	10	10	12	0.8043833836283135	When he was five years old , Plante fell off a ladder and broke his hand .	WRB PRP VBD CD NNS JJ , NNP VBD RP DT NN CC VBD PRP$ NN .	B-ADVP B-NP B-VP B-NP I-NP B-ADJP O B-NP B-VP B-PRT B-NP I-NP O B-VP B-NP I-NP O	plante	fall off	a ladder
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7510	Plante	broke	his hand	7	8	13	14	14	16	0.8472355190185263	When he was five years old , Plante fell off a ladder and broke his hand .	WRB PRP VBD CD NNS JJ , NNP VBD RP DT NN CC VBD PRP$ NN .	B-ADVP B-NP B-VP B-NP I-NP B-ADJP O B-NP B-VP B-PRT B-NP I-NP O B-VP B-NP I-NP O	plante	break	his hand
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7511	The fracture	affected	his playing style	0	2	7	8	8	11	0.8698417233292567	The fracture failed to heal properly and affected his playing style during his early hockey career ; he underwent successful corrective surgery as an adult .	DT NN VBD TO VB RB CC VBD PRP$ NN NN IN PRP$ JJ NN NN : PRP VBD JJ NN NN IN DT NN .	B-NP I-NP B-VP I-VP I-VP B-ADVP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP O	the fracture	affect	his playing style
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7511	he	underwent	successful corrective surgery	17	18	18	19	19	22	0.18415999559209856	The fracture failed to heal properly and affected his playing style during his early hockey career ; he underwent successful corrective surgery as an adult .	DT NN VBD TO VB RB CC VBD PRP$ NN NN IN PRP$ JJ NN NN : PRP VBD JJ NN NN IN DT NN .	B-NP I-NP B-VP I-VP I-VP B-ADVP O B-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP B-PP B-NP I-NP O	he	undergo	successful corrective surgery
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7512	Plante	suffered from	asthma starting	0	1	1	3	3	5	0.8203685947928854	Plante suffered from asthma starting in early childhood .	NNP VBD IN DT VBG IN JJ NN .	B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O	plante	suffer from	asthma starting
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7513	This	prevented	him	0	1	1	2	2	3	0.3166604717974924	This prevented him from skating for extended periods so he gravitated to playing goaltender .	DT VBD PRP IN VBG IN VBN NNS IN PRP VBD TO VBG NN .	B-NP B-VP B-NP B-PP B-VP B-PP B-NP I-NP B-SBAR B-NP B-VP B-PP B-NP I-NP O	this	prevent	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7514	Jacques	received	his first regulation goaltender 's stick	5	6	6	7	7	13	0.8367622561698987	As his playing progressed , Jacques received his first regulation goaltender 's stick for Christmas of 1936 .	IN PRP$ NN VBD , NNP VBD PRP$ JJ NN NN POS NN IN NNP IN CD .	B-PP B-NP I-NP B-VP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	jacques	receive	his first regulation goaltender 's stick
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7515	His father	made	Plante 's first pads	0	2	2	3	3	7	0.917776847875146	His father made Plante 's first pads by stuffing potato sacks and reinforcing them with wooden panels .	PRP$ NN VBD NNP POS JJ NNS IN VBG NN NNS CC VBG PRP IN JJ NNS .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP B-PP B-VP B-NP I-NP O B-VP B-NP B-PP B-NP I-NP O	his father	make	plante 's first pads
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7516	Plante	played	hockey outdoors	4	5	5	6	6	8	0.7458239936821157	As a child , Plante played hockey outdoors in the bitterly cold Quebec winters .	IN DT NN , NNP VBD NN NNS IN DT RB JJ NNP NNS .	B-PP B-NP I-NP O B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	plante	play	hockey outdoors
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7517	His mother	taught	him	0	2	2	3	3	4	0.0624572838796066	His mother taught him how to knit his own tuques to protect him from the cold .	PRP$ NN VBD PRP WRB TO VB PRP$ JJ NNS TO VB PRP IN DT NN .	B-NP I-NP B-VP B-NP B-ADVP B-VP I-VP B-NP I-NP I-NP B-VP I-VP B-NP B-PP B-NP I-NP O	his mother	teach	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7518	Plante	wore	his hand-knitted tuques	0	1	9	10	10	13	0.9144689363606825	Plante continued knitting and embroidering throughout his life and wore his hand-knitted tuques while playing and practicing until entering the National Hockey League .	NNP VBD VBG CC VBG IN PRP$ NN CC VBD PRP$ JJ NNS IN VBG CC VBG IN VBG DT NNP NNP NNP .	B-NP B-VP I-VP I-VP I-VP B-PP B-NP I-NP O B-VP B-NP I-NP I-NP B-SBAR B-VP I-VP I-VP B-SBAR B-VP B-NP I-NP I-NP I-NP O	plante	wear	his hand-knitted tuques
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7519	organized hockey	came at	age 12	5	7	7	9	9	11	0.7226626037942314	Plante 's first foray into organized hockey came at age 12 .	NNP POS JJ NN IN VBN NN VBD IN NN CD .	B-NP I-NP I-NP I-NP B-PP B-NP I-NP B-VP B-PP B-NP I-NP O	organized hockey	come at	age #
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7520	He	was watching	his school 's team practice	0	1	1	3	3	8	0.7114008552437524	He was watching his school 's team practice , when the coach ordered the goaltender off the ice after a heated argument over his play , and Plante asked to replace him .	PRP VBD VBG PRP$ NN POS NN NN , WRB DT NN VBD DT NN IN DT NN IN DT JJ NN IN PRP$ NN , CC NNP VBD TO VB PRP .	B-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP O B-ADVP B-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O O B-NP B-VP B-VP I-VP B-NP O	he	watch	his school 's team practice
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7520	the coach	ordered	the goaltender	10	12	12	13	13	15	0.5683270532204211	He was watching his school 's team practice , when the coach ordered the goaltender off the ice after a heated argument over his play , and Plante asked to replace him .	PRP VBD VBG PRP$ NN POS NN NN , WRB DT NN VBD DT NN IN DT NN IN DT JJ NN IN PRP$ NN , CC NNP VBD TO VB PRP .	B-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP O B-ADVP B-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O O B-NP B-VP B-VP I-VP B-NP O	the coach	order	the goaltender
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7520	Plante	asked to replace	him	27	28	28	31	31	32	0.05938296208091959	He was watching his school 's team practice , when the coach ordered the goaltender off the ice after a heated argument over his play , and Plante asked to replace him .	PRP VBD VBG PRP$ NN POS NN NN , WRB DT NN VBD DT NN IN DT NN IN DT JJ NN IN PRP$ NN , CC NNP VBD TO VB PRP .	B-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP O B-ADVP B-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP I-NP O O B-NP B-VP B-VP I-VP B-NP O	plante	ask to replace	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7521	The coach	permitted	him	0	2	2	3	3	4	0.02670629212853636	The coach permitted him to play since there was no other available goaltender ; it was quickly apparent that Plante could hold his own , despite the other players being many years older than he was .	DT NN VBD PRP TO VB IN EX VBD DT JJ JJ NN : PRP VBD RB JJ IN NNP MD VB PRP$ JJ , IN DT JJ NNS VBG JJ NNS JJR IN PRP VBD .	B-NP I-NP B-VP B-NP B-VP I-VP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP O B-NP B-VP B-ADJP I-ADJP B-PP B-NP B-VP I-VP B-NP I-NP O B-PP B-NP I-NP I-NP B-VP B-NP I-NP B-ADJP B-SBAR B-NP B-VP O	the coach	permit	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7521	Plante	could hold	his own	19	20	20	22	22	24	0.7385076728777931	The coach permitted him to play since there was no other available goaltender ; it was quickly apparent that Plante could hold his own , despite the other players being many years older than he was .	DT NN VBD PRP TO VB IN EX VBD DT JJ JJ NN : PRP VBD RB JJ IN NNP MD VB PRP$ JJ , IN DT JJ NNS VBG JJ NNS JJR IN PRP VBD .	B-NP I-NP B-VP B-NP B-VP I-VP B-SBAR B-NP B-VP B-NP I-NP I-NP I-NP O B-NP B-VP B-ADJP I-ADJP B-PP B-NP B-VP I-VP B-NP I-NP O B-PP B-NP I-NP I-NP B-VP B-NP I-NP B-ADJP B-SBAR B-NP B-VP O	plante	hold	his own
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7522	He	impressed	the coach	0	1	1	2	2	4	0.3704611538277285	He impressed the coach and stayed on as the team 's number one goaltender .	PRP VBD DT NN CC VBD IN IN DT NN POS NN CD NN .	B-NP B-VP B-NP I-NP O B-VP B-PRT B-PP B-NP I-NP I-NP I-NP I-NP I-NP O	he	impress	the coach
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7522	He	stayed on as	the team 's number one goaltender	0	1	5	8	8	14	0.3937032216546386	He impressed the coach and stayed on as the team 's number one goaltender .	PRP VBD DT NN CC VBD IN IN DT NN POS NN CD NN .	B-NP B-VP B-NP I-NP O B-VP B-PRT B-PP B-NP I-NP I-NP I-NP I-NP I-NP O	he	stay on as	the team 's number # goaltender
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7523	Plante	was playing for	five different teams	4	5	5	8	8	11	0.9751733538174806	Two years later , Plante was playing for five different teams - the local factory team , and teams in the midget , juvenile , junior and intermediate categories .	CD NNS RB , NNP VBD VBG IN CD JJ NNS : DT JJ NN NN , CC NNS IN DT NN , JJ , JJ CC JJ NNS .	B-NP I-NP B-ADVP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP O B-NP I-NP I-NP I-NP O O B-NP B-PP B-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP O	plante	play for	# different teams
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Plante.txt	7524	his father	told	him	13	15	15	16	16	17	9.108321622772042E-4	Plante decided to demand a salary from the factory team 's coach after his father told him that the other players were being paid because they were company employees .	NNP VBD TO VB DT NN IN DT NN NN POS NN IN PRP$ NN VBD PRP IN DT JJ NNS VBD VBG VBN IN PRP VBD NN NNS .	B-NP B-VP I-VP I-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP B-VP B-NP B-SBAR B-NP I-NP I-NP B-VP I-VP I-VP B-SBAR B-NP B-VP B-NP I-NP O	his father	tell	him
