/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4198	Jacques Cujas	was	a French legal expert	0	2	2	3	3	7	0.9999999999144422	Jacques Cujas was a French legal expert .	NNP NNP VBD DT JJ JJ NN .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP O	jacques cujas	be	a french legal expert
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4203	Cujas	was glad to accept	an invitation	21	22	22	26	26	28	0.4122921425853438	François Douaren , who also held a professorship at Bourges , stirred up the students against the new professor , and Cujas was glad to accept an invitation he had received to the University of Valence .	NNP NNP , WP RB VBD DT NN IN NNP , VBD RP DT NNS IN DT JJ NN , CC NNP VBD JJ TO VB DT NN PRP VBD VBN TO DT NNP IN NNP .	B-NP I-NP O B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP O B-VP B-PRT B-NP I-NP B-PP B-NP I-NP I-NP O O B-NP B-VP B-ADJP B-VP I-VP B-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP O	cujas	be glad to accept	an invitation
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4203	he	had received to	the University of Valence	28	29	29	32	32	36	0.643556277226528	François Douaren , who also held a professorship at Bourges , stirred up the students against the new professor , and Cujas was glad to accept an invitation he had received to the University of Valence .	NNP NNP , WP RB VBD DT NN IN NNP , VBD RP DT NNS IN DT JJ NN , CC NNP VBD JJ TO VB DT NN PRP VBD VBN TO DT NNP IN NNP .	B-NP I-NP O B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP O B-VP B-PRT B-NP I-NP B-PP B-NP I-NP I-NP O O B-NP B-VP B-ADJP B-VP I-VP B-NP I-NP B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP O	he	receive to	the university of valence
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4204	he	remained there till	1567	11	12	12	15	15	16	0.6272576215841981	Recalled to Bourges at the death of Duaren in 1559 , he remained there till 1567 , when he returned to Valence .	VBN TO NNS IN DT NN IN NNP IN CD , PRP VBD RB IN CD , WRB PRP VBD TO NNP .	B-VP B-PP B-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP B-ADVP B-PP B-NP O B-ADVP B-NP B-VP B-PP B-NP O	he	remain till	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4204	he	returned to	Valence	18	19	19	21	21	22	0.500025419179486	Recalled to Bourges at the death of Duaren in 1559 , he remained there till 1567 , when he returned to Valence .	VBN TO NNS IN DT NN IN NNP IN CD , PRP VBD RB IN CD , WRB PRP VBD TO NNP .	B-VP B-PP B-NP B-PP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP B-VP B-ADVP B-PP B-NP O B-ADVP B-NP B-VP B-PP B-NP O	he	return to	valence
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4205	he	gained	a European reputation	1	2	2	3	3	6	0.24331876594755522	There he gained a European reputation , and collected students from all parts of the continent , among whom were Joseph Scaliger and Jacques Auguste de Thou .	RB PRP VBD DT JJ NN , CC VBD NNS IN DT NNS IN DT NN , IN WP VBD NNP NNP CC NNP NNP IN NNP .	B-ADVP B-NP B-VP B-NP I-NP I-NP O O B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-VP B-NP I-NP O B-NP I-NP B-PP B-NP O	he	gain	a european reputation
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4205	he	collected	students	1	2	8	9	9	10	0.23173411822635093	There he gained a European reputation , and collected students from all parts of the continent , among whom were Joseph Scaliger and Jacques Auguste de Thou .	RB PRP VBD DT JJ NN , CC VBD NNS IN DT NNS IN DT NN , IN WP VBD NNP NNP CC NNP NNP IN NNP .	B-ADVP B-NP B-VP B-NP I-NP I-NP O O B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-VP B-NP I-NP O B-NP I-NP B-PP B-NP O	he	collect	students
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4205	all parts of the continent	were	Joseph Scaliger	11	16	19	20	20	22	0.9120018041120429	There he gained a European reputation , and collected students from all parts of the continent , among whom were Joseph Scaliger and Jacques Auguste de Thou .	RB PRP VBD DT JJ NN , CC VBD NNS IN DT NNS IN DT NN , IN WP VBD NNP NNP CC NNP NNP IN NNP .	B-ADVP B-NP B-VP B-NP I-NP I-NP O O B-VP B-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-VP B-NP I-NP O B-NP I-NP B-PP B-NP O	all parts of the continent	be	joseph scaliger
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4206	1573 King Charles IX of France	appointed	Cujas counsellor	1	7	7	8	8	10	0.5147288509162038	In 1573 King Charles IX of France appointed Cujas counsellor to the parlement of Grenoble , and in the following year a pension was bestowed on him by Henry III .	IN CD NNP NNP NNP IN NNP VBD NNP NN TO DT NN IN NNP , CC IN DT VBG NN DT NN VBD VBN IN PRP IN NNP NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-PP B-NP I-NP I-NP B-NP I-NP B-VP I-VP B-PP B-NP B-PP B-NP I-NP O	# king charles ix of france	appoint	cujas counsellor
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4206	a pension	was bestowed on	him	21	23	23	26	26	27	0.9779062856113278	In 1573 King Charles IX of France appointed Cujas counsellor to the parlement of Grenoble , and in the following year a pension was bestowed on him by Henry III .	IN CD NNP NNP NNP IN NNP VBD NNP NN TO DT NN IN NNP , CC IN DT VBG NN DT NN VBD VBN IN PRP IN NNP NNP .	B-PP B-NP I-NP I-NP I-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O O B-PP B-NP I-NP I-NP B-NP I-NP B-VP I-VP B-PP B-NP B-PP B-NP I-NP O	a pension	bestow on	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4207	Margaret of Savoy	persuaded	him	0	3	3	4	4	5	0.06434406651604942	Margaret of Savoy persuaded him to move to Turin ; but after a few months he returned to his old place at Bourges .	NNP IN NNP VBD PRP TO VB TO NNP : CC IN DT JJ NNS PRP VBD TO PRP$ JJ NN IN NNP .	B-NP I-NP I-NP B-VP B-NP B-VP I-VP B-PP B-NP O O B-PP B-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP B-PP B-NP O	margaret of savoy	persuade	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4207	he	returned to	his old place	15	16	16	18	18	21	0.17326819920701939	Margaret of Savoy persuaded him to move to Turin ; but after a few months he returned to his old place at Bourges .	NNP IN NNP VBD PRP TO VB TO NNP : CC IN DT JJ NNS PRP VBD TO PRP$ JJ NN IN NNP .	B-NP I-NP I-NP B-VP B-NP B-VP I-VP B-PP B-NP O O B-PP B-NP I-NP I-NP B-NP B-VP B-PP B-NP I-NP I-NP B-PP B-NP O	he	return to	his old place
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4208	The religious wars	drove	him	0	3	3	4	4	5	0.37178819907985955	The religious wars drove him out .	DT JJ NNS VBD PRP RP .	B-NP I-NP I-NP B-VP B-NP B-VP O	the religious wars	drive	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4209	He	was called by	the king	0	1	1	4	4	6	0.15849659678402309	He was called by the king to Paris , and permission was granted him by the parlement to lecture on civil law in the university there .	PRP VBD VBN IN DT NN TO NNP , CC NN VBD VBN PRP IN DT NN TO VB IN JJ NN IN DT NN RB .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP O O B-NP B-VP I-VP B-NP B-PP B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-ADVP O	he	call by	the king
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4209	permission	was granted	him	10	11	11	13	13	14	0.2213997933443781	He was called by the king to Paris , and permission was granted him by the parlement to lecture on civil law in the university there .	PRP VBD VBN IN DT NN TO NNP , CC NN VBD VBN PRP IN DT NN TO VB IN JJ NN IN DT NN RB .	B-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP O O B-NP B-VP I-VP B-NP B-PP B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-ADVP O	permission	grant	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4210	he	finally took up residence at	Bourges	4	5	5	10	10	11	0.8467956103599095	A year later , he finally took up residence at Bourges , where he remained till his death in 1590 , in spite of a handsome offer made him by pope Gregory XIII in 1584 to attract him to Bologna .	DT NN RB , PRP RB VBD RP NN IN NNP , WRB PRP VBD IN PRP$ NN IN CD , IN NN IN DT JJ NN VBD PRP IN NN NNP NNP IN CD TO VB PRP TO NNP .	B-NP I-NP B-ADVP O B-NP B-VP I-VP I-VP B-NP B-PP B-NP O B-ADVP B-NP B-VP B-PP B-NP I-NP B-PP B-NP O B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP B-PP B-NP I-NP I-NP B-PP B-NP B-VP I-VP B-NP B-PP B-NP O	he	take up residence at	bourges
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4210	he	remained till	his death	13	14	14	16	16	18	0.26714148543811916	A year later , he finally took up residence at Bourges , where he remained till his death in 1590 , in spite of a handsome offer made him by pope Gregory XIII in 1584 to attract him to Bologna .	DT NN RB , PRP RB VBD RP NN IN NNP , WRB PRP VBD IN PRP$ NN IN CD , IN NN IN DT JJ NN VBD PRP IN NN NNP NNP IN CD TO VB PRP TO NNP .	B-NP I-NP B-ADVP O B-NP B-VP I-VP I-VP B-NP B-PP B-NP O B-ADVP B-NP B-VP B-PP B-NP I-NP B-PP B-NP O B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP B-PP B-NP I-NP I-NP B-PP B-NP B-VP I-VP B-NP B-PP B-NP O	he	remain till	his death
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4210	spite of a handsome offer	made	him	22	27	27	28	28	29	0.228834275758527	A year later , he finally took up residence at Bourges , where he remained till his death in 1590 , in spite of a handsome offer made him by pope Gregory XIII in 1584 to attract him to Bologna .	DT NN RB , PRP RB VBD RP NN IN NNP , WRB PRP VBD IN PRP$ NN IN CD , IN NN IN DT JJ NN VBD PRP IN NN NNP NNP IN CD TO VB PRP TO NNP .	B-NP I-NP B-ADVP O B-NP B-VP I-VP I-VP B-NP B-PP B-NP O B-ADVP B-NP B-VP B-PP B-NP I-NP B-PP B-NP O B-PP B-NP I-NP I-NP I-NP I-NP B-VP B-NP B-PP B-NP I-NP I-NP B-PP B-NP B-VP I-VP B-NP B-PP B-NP O	spite of a handsome offer	make	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4212	the religious wars	filled	all the thoughts of his contemporaries	1	4	5	6	6	12	0.4055274745476118	In the religious wars which filled all the thoughts of his contemporaries he steadily refused to take any part .	IN DT JJ NNS WDT VBD DT DT NNS IN PRP$ NNS PRP RB VBD TO VB DT NN .	B-PP B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP B-NP B-ADVP B-VP I-VP I-VP B-NP I-NP O	the religious wars	fill	all the thoughts of his contemporaries
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4212	he	steadily refused to take	any part	12	13	13	17	17	19	0.017332711739279968	In the religious wars which filled all the thoughts of his contemporaries he steadily refused to take any part .	IN DT JJ NNS WDT VBD DT DT NNS IN PRP$ NNS PRP RB VBD TO VB DT NN .	B-PP B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP B-NP B-ADVP B-VP I-VP I-VP B-NP I-NP O	he	refuse to take	any part
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4213	this	has nothing to do with	the edict of the praetor	7	8	8	13	13	18	0.4974401791667432	Nihil hoc ad edictum praetoris , " this has nothing to do with the edict of the praetor , " was his usual answer to those who spoke to him on the subject .	NNP JJ NN NN NN , `` DT VBZ NN TO VB IN DT NN IN DT NN , '' VBD PRP$ JJ NN TO DT WP VBD TO PRP IN DT NN .	B-NP I-NP I-NP I-NP I-NP O O B-NP B-VP B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-PP B-NP B-PP B-NP I-NP O	this	have nothing to do with	the edict of the praetor
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4213	the edict of the praetor	was his usual answer to	those	13	18	20	25	25	26	0.8347078453761918	Nihil hoc ad edictum praetoris , " this has nothing to do with the edict of the praetor , " was his usual answer to those who spoke to him on the subject .	NNP JJ NN NN NN , `` DT VBZ NN TO VB IN DT NN IN DT NN , '' VBD PRP$ JJ NN TO DT WP VBD TO PRP IN DT NN .	B-NP I-NP I-NP I-NP I-NP O O B-NP B-VP B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-PP B-NP B-PP B-NP I-NP O	the edict of the praetor	be answer to	those
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4213	those	spoke to	him	25	26	27	29	29	30	0.17009876620548442	Nihil hoc ad edictum praetoris , " this has nothing to do with the edict of the praetor , " was his usual answer to those who spoke to him on the subject .	NNP JJ NN NN NN , `` DT VBZ NN TO VB IN DT NN IN DT NN , '' VBD PRP$ JJ NN TO DT WP VBD TO PRP IN DT NN .	B-NP I-NP I-NP I-NP I-NP O O B-NP B-VP B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP O O B-VP B-NP I-NP I-NP B-PP B-NP B-NP B-VP B-PP B-NP B-PP B-NP I-NP O	those	speak to	him
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4214	a jurisconsult	consisted in	the fact	4	6	6	8	8	10	0.12918973536864764	His surpassing merit as a jurisconsult consisted in the fact that he turned from the ignorant commentators on Roman law to the Roman law itself .	PRP$ JJ NN IN DT NN VBD IN DT NN IN PRP VBD IN DT JJ NNS IN NNP NN TO DT NNP NN PRP .	B-NP I-NP I-NP B-PP B-NP I-NP B-VP B-PP B-NP I-NP B-SBAR B-NP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP B-NP O	a jurisconsult	consist in	the fact
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4214	he	turned from	the ignorant commentators	11	12	12	14	14	17	0.22977034001383895	His surpassing merit as a jurisconsult consisted in the fact that he turned from the ignorant commentators on Roman law to the Roman law itself .	PRP$ JJ NN IN DT NN VBD IN DT NN IN PRP VBD IN DT JJ NNS IN NNP NN TO DT NNP NN PRP .	B-NP I-NP I-NP B-PP B-NP I-NP B-VP B-PP B-NP I-NP B-SBAR B-NP B-VP B-PP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP B-NP O	he	turn from	the ignorant commentators
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4215	He	consulted a very large number of	manuscripts	0	1	1	7	7	8	0.3657819398960574	He consulted a very large number of manuscripts , of which he had collected more than 500 in his own library ; but , unfortunately , he left orders in his will that his library should be divided among a number of purchasers , and his collection was thus scattered , and in great part lost .	PRP VBD DT RB JJ NN IN NNS , IN WDT PRP VBD VBN JJR IN CD IN PRP$ JJ NN : CC , RB , PRP VBD NNS IN PRP$ NN IN PRP$ NN MD VB VBN IN DT NN IN NNS , CC PRP$ NN VBD RB VBN , CC IN JJ NN VBD .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O O O B-ADVP O B-NP B-VP B-NP B-PP B-NP I-NP B-PP B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP I-VP O O B-PP B-NP I-NP B-VP O	he	consult number of	manuscripts
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4215	he	had collected more than	500	11	12	12	16	16	17	0.16328306172309065	He consulted a very large number of manuscripts , of which he had collected more than 500 in his own library ; but , unfortunately , he left orders in his will that his library should be divided among a number of purchasers , and his collection was thus scattered , and in great part lost .	PRP VBD DT RB JJ NN IN NNS , IN WDT PRP VBD VBN JJR IN CD IN PRP$ JJ NN : CC , RB , PRP VBD NNS IN PRP$ NN IN PRP$ NN MD VB VBN IN DT NN IN NNS , CC PRP$ NN VBD RB VBN , CC IN JJ NN VBD .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O O O B-ADVP O B-NP B-VP B-NP B-PP B-NP I-NP B-PP B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP I-VP O O B-PP B-NP I-NP B-VP O	he	collect more than	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jacques Cujas.txt	4215	he	left orders in	his will	26	27	27	30	30	32	0.06114671634710728	He consulted a very large number of manuscripts , of which he had collected more than 500 in his own library ; but , unfortunately , he left orders in his will that his library should be divided among a number of purchasers , and his collection was thus scattered , and in great part lost .	PRP VBD DT RB JJ NN IN NNS , IN WDT PRP VBD VBN JJR IN CD IN PRP$ JJ NN : CC , RB , PRP VBD NNS IN PRP$ NN IN PRP$ NN MD VB VBN IN DT NN IN NNS , CC PRP$ NN VBD RB VBN , CC IN JJ NN VBD .	B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O O O B-ADVP O B-NP B-VP B-NP B-PP B-NP I-NP B-PP B-NP I-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP I-VP I-VP O O B-PP B-NP I-NP B-VP O	he	leave order in	his will
