/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10612	Jade Sheena Jezebel Jagger	is	an English jewelry designer	0	4	4	5	5	9	0.9669114918607485	Jade Sheena Jezebel Jagger is an English jewelry designer , socialite and former model .	NNP NNP NNP NNP VBZ DT JJ NN NN , NN CC JJ NN .	B-NP I-NP I-NP I-NP B-VP B-NP I-NP I-NP I-NP O B-NP O B-NP I-NP O	jade sheena jezebel jagger	be	an english jewelry designer
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10620	She	worked there until	2006	0	1	1	4	4	5	0.6568000998277224	She worked there until 2006 and now promotes a lifestyle concept called " Jezebel " , which fuses music , clothing , and lifestyle through original recordings , remixes , unplugged sessions , and fashion .	PRP VBD RB IN CD CC RB VBZ DT NN NN VBD `` NNP '' , WDT VBZ NN , NN , CC NN IN JJ NNS , NNS , JJ NNS , CC NN .	B-NP B-VP B-ADVP B-PP B-NP O B-ADVP B-VP B-NP I-NP I-NP B-VP O B-NP O O B-NP B-VP B-NP I-NP I-NP O O B-NP B-PP B-NP I-NP O B-NP O B-NP I-NP O O B-NP O	she	work until	#
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10620	She	now promotes	a lifestyle concept	0	1	6	8	8	11	0.04295977249032174	She worked there until 2006 and now promotes a lifestyle concept called " Jezebel " , which fuses music , clothing , and lifestyle through original recordings , remixes , unplugged sessions , and fashion .	PRP VBD RB IN CD CC RB VBZ DT NN NN VBD `` NNP '' , WDT VBZ NN , NN , CC NN IN JJ NNS , NNS , JJ NNS , CC NN .	B-NP B-VP B-ADVP B-PP B-NP O B-ADVP B-VP B-NP I-NP I-NP B-VP O B-NP O O B-NP B-VP B-NP I-NP I-NP O O B-NP B-PP B-NP I-NP O B-NP O B-NP I-NP O O B-NP O	she	promote	a lifestyle concept
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10620	Jezebel	fuses	music , clothing	13	14	17	18	18	21	0.5615282940534962	She worked there until 2006 and now promotes a lifestyle concept called " Jezebel " , which fuses music , clothing , and lifestyle through original recordings , remixes , unplugged sessions , and fashion .	PRP VBD RB IN CD CC RB VBZ DT NN NN VBD `` NNP '' , WDT VBZ NN , NN , CC NN IN JJ NNS , NNS , JJ NNS , CC NN .	B-NP B-VP B-ADVP B-PP B-NP O B-ADVP B-VP B-NP I-NP I-NP B-VP O B-NP O O B-NP B-VP B-NP I-NP I-NP O O B-NP B-PP B-NP I-NP O B-NP O B-NP I-NP O O B-NP O	jezebel	fuse	music , clothing
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10621	She	also owns a building with	luxury condo units	0	1	1	6	6	9	0.5384854071970451	She also owns a building with luxury condo units in Manhattan and has worked as a lingerie model .	PRP RB VBZ DT NN IN NN NN NNS IN NNP CC VBZ VBN IN DT NN NN .	B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP O B-VP I-VP B-PP B-NP I-NP I-NP O	she	own building with	luxury condo units
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10621	luxury condo units	has worked as	a lingerie model	6	9	12	15	15	18	0.9016925743728119	She also owns a building with luxury condo units in Manhattan and has worked as a lingerie model .	PRP RB VBZ DT NN IN NN NN NNS IN NNP CC VBZ VBN IN DT NN NN .	B-NP B-ADVP B-VP B-NP I-NP B-PP B-NP I-NP I-NP B-PP B-NP O B-VP I-VP B-PP B-NP I-NP I-NP O	luxury condo units	work as	a lingerie model
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10622	she	appeared as	herself	3	4	4	6	6	7	0.02926841795982953	In 2001 , she appeared as herself in the film , chronicling a year in the life of her father , Being Mick .	IN CD , PRP VBD IN PRP IN DT NN , NN DT NN IN DT NN IN PRP$ NN , VBG NNP .	B-PP B-NP O B-NP B-VP B-PP B-NP B-PP B-NP I-NP O B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O B-VP B-NP O	she	appear as	herself
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10624	Jade	had created	the " Jagger Dagger	14	15	15	17	17	21	0.8372084270070295	Best known in accessory circles for her gig as creative director at Garrard , Jade had created the " Jagger Dagger , " a sword boasting an 18-carat white gold hilt studded with of brilliant-cut diamonds , 42 pale sapphires , and inlaid with a central blue lapis lazuli square .	JJS VBN IN JJ NNS IN PRP$ NN IN JJ NN IN NNP , NNP VBD VBN DT `` NNP NNP , `` DT NN VBG DT JJ JJ NN VBD VBN IN IN JJ NNS , CD JJ NNS , CC NN IN DT JJ JJ NN NNS NN .	B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP O B-NP B-VP I-VP B-NP I-NP I-NP I-NP O O B-NP I-NP B-VP B-NP I-NP I-NP I-NP B-VP I-VP B-PP B-PP B-NP I-NP O B-NP I-NP I-NP O O B-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP O	jade	create	the jagger dagger
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10625	Jade	was featured in	an in-depth video clip	3	4	4	7	7	11	0.764186698703062	In 2009 , Jade was featured in an in-depth video clip for Observer Women 's Magazine , sharing one of her creations , something she refers to as her "artwork" , a "ribbon bracelet " which features some "easily available household things " such as ; a "skull and wings " , a tiny "palm tree , sort of reminds me of my home in Ibiza" , a bunch of safety pins , "funky little bits and bobs" , e.g . a little key trinket , of which Jade reveals , " I kinda like the way a key symbols things " , and confesses that she loves encorporating " all sorts of symbols and thoughts into my jewellery and little things they mean to you " .	IN CD , NNP VBD VBN IN DT JJ NN NN IN NNP NNP POS NNP , VBG CD IN PRP$ NNS , NN PRP VBZ TO IN PRP$ NN , DT NN NN '' WDT VBZ DT RB JJ NN NNS '' JJ IN : DT NN CC NNS '' , DT JJ NN NN , NN IN VBZ PRP IN PRP$ NN IN NNP , DT NN IN NN NNS , JJ JJ NNS CC NNS , NN . DT JJ NN NN , IN WDT NNP VBZ , `` PRP RB IN DT NN DT JJ NNS NNS `` , CC VBZ IN PRP VBZ VBG `` DT NNS IN NNS CC NNS IN PRP$ NN CC JJ NNS PRP VBP TO PRP '' .	B-PP B-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP O B-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP I-PP O B-NP I-NP I-NP I-NP O O B-NP I-NP I-NP I-NP O B-VP B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP O O B-NP B-ADVP B-PP B-NP I-NP B-NP I-NP I-NP I-NP O O O B-VP B-SBAR B-NP B-VP I-VP O B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP B-NP B-VP B-PP B-NP O O	jade	feature in	an in-depth video clip
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10625	she	refers to as	her "artwork"	24	25	25	28	28	30	0.08403964998595186	In 2009 , Jade was featured in an in-depth video clip for Observer Women 's Magazine , sharing one of her creations , something she refers to as her "artwork" , a "ribbon bracelet " which features some "easily available household things " such as ; a "skull and wings " , a tiny "palm tree , sort of reminds me of my home in Ibiza" , a bunch of safety pins , "funky little bits and bobs" , e.g . a little key trinket , of which Jade reveals , " I kinda like the way a key symbols things " , and confesses that she loves encorporating " all sorts of symbols and thoughts into my jewellery and little things they mean to you " .	IN CD , NNP VBD VBN IN DT JJ NN NN IN NNP NNP POS NNP , VBG CD IN PRP$ NNS , NN PRP VBZ TO IN PRP$ NN , DT NN NN '' WDT VBZ DT RB JJ NN NNS '' JJ IN : DT NN CC NNS '' , DT JJ NN NN , NN IN VBZ PRP IN PRP$ NN IN NNP , DT NN IN NN NNS , JJ JJ NNS CC NNS , NN . DT JJ NN NN , IN WDT NNP VBZ , `` PRP RB IN DT NN DT JJ NNS NNS `` , CC VBZ IN PRP VBZ VBG `` DT NNS IN NNS CC NNS IN PRP$ NN CC JJ NNS PRP VBP TO PRP '' .	B-PP B-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP O B-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP I-PP O B-NP I-NP I-NP I-NP O O B-NP I-NP I-NP I-NP O B-VP B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP O O B-NP B-ADVP B-PP B-NP I-NP B-NP I-NP I-NP I-NP O O O B-VP B-SBAR B-NP B-VP I-VP O B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP B-NP B-VP B-PP B-NP O O	she	refer to as	her "artwork"
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10625	a "ribbon bracelet	features	some "easily available household things	31	34	36	37	37	42	0.3080398608762802	In 2009 , Jade was featured in an in-depth video clip for Observer Women 's Magazine , sharing one of her creations , something she refers to as her "artwork" , a "ribbon bracelet " which features some "easily available household things " such as ; a "skull and wings " , a tiny "palm tree , sort of reminds me of my home in Ibiza" , a bunch of safety pins , "funky little bits and bobs" , e.g . a little key trinket , of which Jade reveals , " I kinda like the way a key symbols things " , and confesses that she loves encorporating " all sorts of symbols and thoughts into my jewellery and little things they mean to you " .	IN CD , NNP VBD VBN IN DT JJ NN NN IN NNP NNP POS NNP , VBG CD IN PRP$ NNS , NN PRP VBZ TO IN PRP$ NN , DT NN NN '' WDT VBZ DT RB JJ NN NNS '' JJ IN : DT NN CC NNS '' , DT JJ NN NN , NN IN VBZ PRP IN PRP$ NN IN NNP , DT NN IN NN NNS , JJ JJ NNS CC NNS , NN . DT JJ NN NN , IN WDT NNP VBZ , `` PRP RB IN DT NN DT JJ NNS NNS `` , CC VBZ IN PRP VBZ VBG `` DT NNS IN NNS CC NNS IN PRP$ NN CC JJ NNS PRP VBP TO PRP '' .	B-PP B-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP O B-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP I-PP O B-NP I-NP I-NP I-NP O O B-NP I-NP I-NP I-NP O B-VP B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP O O B-NP B-ADVP B-PP B-NP I-NP B-NP I-NP I-NP I-NP O O O B-VP B-SBAR B-NP B-VP I-VP O B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP B-NP B-VP B-PP B-NP O O	a "ribbon bracelet	feature	some "easily available household things
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10625	a tiny "palm tree	reminds	me of my home	52	56	59	60	60	64	0.06925132794913377	In 2009 , Jade was featured in an in-depth video clip for Observer Women 's Magazine , sharing one of her creations , something she refers to as her "artwork" , a "ribbon bracelet " which features some "easily available household things " such as ; a "skull and wings " , a tiny "palm tree , sort of reminds me of my home in Ibiza" , a bunch of safety pins , "funky little bits and bobs" , e.g . a little key trinket , of which Jade reveals , " I kinda like the way a key symbols things " , and confesses that she loves encorporating " all sorts of symbols and thoughts into my jewellery and little things they mean to you " .	IN CD , NNP VBD VBN IN DT JJ NN NN IN NNP NNP POS NNP , VBG CD IN PRP$ NNS , NN PRP VBZ TO IN PRP$ NN , DT NN NN '' WDT VBZ DT RB JJ NN NNS '' JJ IN : DT NN CC NNS '' , DT JJ NN NN , NN IN VBZ PRP IN PRP$ NN IN NNP , DT NN IN NN NNS , JJ JJ NNS CC NNS , NN . DT JJ NN NN , IN WDT NNP VBZ , `` PRP RB IN DT NN DT JJ NNS NNS `` , CC VBZ IN PRP VBZ VBG `` DT NNS IN NNS CC NNS IN PRP$ NN CC JJ NNS PRP VBP TO PRP '' .	B-PP B-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP O B-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP I-PP O B-NP I-NP I-NP I-NP O O B-NP I-NP I-NP I-NP O B-VP B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP O O B-NP B-ADVP B-PP B-NP I-NP B-NP I-NP I-NP I-NP O O O B-VP B-SBAR B-NP B-VP I-VP O B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP B-NP B-VP B-PP B-NP O O	a tiny "palm tree	remind	me of my home
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10625	they	mean to	you	122	123	123	125	125	126	4.500224076122704E-4	In 2009 , Jade was featured in an in-depth video clip for Observer Women 's Magazine , sharing one of her creations , something she refers to as her "artwork" , a "ribbon bracelet " which features some "easily available household things " such as ; a "skull and wings " , a tiny "palm tree , sort of reminds me of my home in Ibiza" , a bunch of safety pins , "funky little bits and bobs" , e.g . a little key trinket , of which Jade reveals , " I kinda like the way a key symbols things " , and confesses that she loves encorporating " all sorts of symbols and thoughts into my jewellery and little things they mean to you " .	IN CD , NNP VBD VBN IN DT JJ NN NN IN NNP NNP POS NNP , VBG CD IN PRP$ NNS , NN PRP VBZ TO IN PRP$ NN , DT NN NN '' WDT VBZ DT RB JJ NN NNS '' JJ IN : DT NN CC NNS '' , DT JJ NN NN , NN IN VBZ PRP IN PRP$ NN IN NNP , DT NN IN NN NNS , JJ JJ NNS CC NNS , NN . DT JJ NN NN , IN WDT NNP VBZ , `` PRP RB IN DT NN DT JJ NNS NNS `` , CC VBZ IN PRP VBZ VBG `` DT NNS IN NNS CC NNS IN PRP$ NN CC JJ NNS PRP VBP TO PRP '' .	B-PP B-NP O B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP I-NP O B-VP B-NP I-NP I-NP I-NP O B-NP B-NP B-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP O B-PP I-PP O B-NP I-NP I-NP I-NP O O B-NP I-NP I-NP I-NP O B-VP B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-NP I-NP I-NP I-NP O B-PP B-NP B-NP B-VP O O B-NP B-ADVP B-PP B-NP I-NP B-NP I-NP I-NP I-NP O O O B-VP B-SBAR B-NP B-VP I-VP O B-NP I-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP O B-NP I-NP B-NP B-VP B-PP B-NP O O	they	mean to	you
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10626	2009 Jade	appeared as	herself	1	3	3	5	5	6	0.29681930053968403	In 2009 Jade appeared as herself in one episode of Paris Hilton 's British Best Friend .	IN CD NNP VBD IN PRP IN CD NN IN NNP NNP POS JJ NNP NNP .	B-PP B-NP I-NP B-VP B-PP B-NP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	# jade	appear as	herself
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10627	Jade	collaborated with	Swedish fashion and interior brand	3	4	4	6	6	11	0.7557779868274527	In 2010 , Jade collaborated with Swedish fashion and interior brand INDISKA.	IN CD , NNP VBD IN JJ NN CC JJ NN .	B-PP B-NP O B-NP B-VP B-PP B-NP I-NP I-NP I-NP I-NP O	jade	collaborate with	swedish fashion and interior brand
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10628	The collection	was named	Jade Jagger	0	2	2	4	4	6	0.9332498961240582	The collection was named Jade Jagger for INDISKA.	DT NN VBD VBN NNP NNP IN NNP	B-NP I-NP B-VP I-VP B-NP I-NP B-PP B-NP	the collection	name	jade jagger
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10629	Jade	redesigned	the iconic Guerlain Shalimar EDP bottle	3	4	4	5	5	11	0.9311793950783832	In 2010 , Jade redesigned the iconic Guerlain Shalimar EDP bottle .	IN CD , NNP VBD DT JJ NNP NNP NNP NN .	B-PP B-NP O B-NP B-VP B-NP I-NP I-NP I-NP I-NP I-NP O	jade	redesign	the iconic guerlain shalimar edp bottle
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10630	She	is currently the face of	the up-and-coming brand	0	1	1	6	6	9	0.3015701635922754	She is currently the face of the up-and-coming brand Eleven Paris in its Fall 2010 ads .	PRP VBZ RB DT NN IN DT JJ NN RB NNP IN PRP$ NN CD NNS .	B-NP B-VP B-ADVP B-NP I-NP I-NP I-NP I-NP I-NP B-ADVP B-NP B-PP B-NP I-NP B-NP I-NP O	she	be face of	the up-and-coming brand
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10631	she	began a relationship with	fellow student Piers Jackson	12	13	13	17	17	21	0.7885491485694536	While preparing for her A-Levels at Cambridge Centre for Sixth-form Studies , she began a relationship with fellow student Piers Jackson .	IN VBG IN PRP$ NNS IN NNP NNP IN NNP NNPS , PRP VBD DT NN IN JJ NN NNP NNP .	B-PP B-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP O B-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP I-NP O	she	begin relationship with	fellow student piers jackson
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10632	Piers	had	two daughters	2	3	8	9	9	11	0.819670351771247	She and Piers did not marry , but had two daughters together , Assisi Lola Jackson .	PRP CC NNP VBD RB VB , CC VBD CD NNS RB , NNP NNP NNP .	B-NP O B-NP B-VP I-VP I-VP O O B-VP B-NP I-NP B-ADVP O B-NP I-NP I-NP O	piers	have	# daughters
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jade Jagger.txt	10633	Their relationship	lasted about	nine years	0	2	2	4	4	6	0.999999999875258	Their relationship lasted about nine years .	PRP$ NN VBD IN CD NNS .	B-NP I-NP B-VP B-NP I-NP I-NP O	their relationship	last about	# years
